fmun_cod;fmun;ano;mes;mes_ano;regiao;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;letalidade_violenta;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;cvli;roubo_rua;registro_ocorrencias;fase
3300233;Armação dos Búzios;2014;2;2014m02;Interior;0;0;0;0;0;0;30;1;0;20;0;1;0;0;3;0;0;0;0;0;2;0;9;16;2;1;0;3;0;41;46;0;0;0;10;11;8;5;0;2;13;7;9;1;39;1;0;0;0;0;0;3;215;3
3300258;Arraial do Cabo;2014;2;2014m02;Interior;1;0;0;0;1;0;17;2;0;4;0;0;0;0;1;0;0;0;0;0;0;0;3;2;2;3;0;0;0;16;23;0;0;0;2;12;6;7;2;0;9;3;5;0;15;1;0;0;0;0;1;1;116;3
3300308;Barra do Piraí;2014;2;2014m02;Interior;4;0;0;0;4;1;36;1;1;15;0;0;1;0;0;0;0;0;1;0;0;0;1;3;6;0;1;2;0;20;29;0;0;0;4;23;9;12;2;1;16;3;19;0;64;2;0;0;0;0;4;1;237;3
3300407;Barra Mansa;2014;2;2014m02;Interior;2;0;0;0;2;5;64;6;0;10;15;0;1;0;3;5;0;0;0;0;0;0;3;27;14;7;4;9;0;64;98;0;0;0;11;10;3;6;1;16;48;2;25;0;68;2;0;0;0;0;2;8;411;3
3300456;Belford Roxo;2014;2;2014m02;Baixada Fluminense;21;0;1;1;23;11;183;15;1;46;25;1;95;9;132;14;0;0;7;1;0;0;14;298;17;20;4;13;0;80;134;0;1;0;25;19;1;16;2;56;62;15;22;2;159;10;1;0;0;0;22;153;1180;3
3300506;Bom Jardim;2014;2;2014m02;Interior;0;0;0;0;0;0;7;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;8;11;0;0;0;1;2;2;0;0;0;1;0;2;0;9;0;0;0;0;0;0;0;43;3
3300605;Bom Jesus do Itabapoana;2014;2;2014m02;Interior;0;0;0;0;0;2;23;3;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;20;23;0;0;0;0;13;7;4;2;0;11;2;6;0;21;0;0;0;0;0;0;0;139;3
3300704;Cabo Frio;2014;2;2014m02;Interior;7;0;0;2;9;28;105;8;0;61;8;1;9;3;40;4;0;0;2;0;0;0;57;82;16;56;4;17;0;166;301;0;1;0;43;56;11;41;4;20;102;43;14;0;127;11;1;1;0;0;7;46;990;3
3300803;Cachoeiras de Macacu;2014;2;2014m02;Interior;0;0;0;0;0;1;29;2;5;28;0;0;2;0;1;0;0;0;0;0;1;0;3;7;1;1;0;1;0;20;23;0;0;0;4;8;2;6;0;1;10;4;5;0;20;2;0;0;0;0;0;1;156;3
3300902;Cambuci;2014;2;2014m02;Interior;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;6;5;0;1;0;0;0;1;0;11;2;0;0;0;0;0;0;41;3
3300936;Carapebus;2014;2;2014m02;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3300951;Comendador Levy Gasparian;2014;2;2014m02;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3301009;Campos dos Goytacazes;2014;2;2014m02;Interior;29;0;0;2;31;28;153;13;6;89;11;2;22;4;87;11;0;0;6;0;4;0;10;157;49;55;25;3;0;194;326;0;1;1;38;82;24;39;21;42;120;40;30;1;171;8;1;0;0;0;29;104;1373;3
3301108;Cantagalo;2014;2;2014m02;Interior;0;0;0;0;0;0;14;0;2;5;0;0;1;0;3;0;0;0;0;0;0;0;0;4;0;0;0;1;0;16;17;0;0;0;2;3;0;2;1;1;4;0;8;0;17;1;0;0;0;0;0;3;87;3
3301157;Cardoso Moreira;2014;2;2014m02;Interior;0;0;0;0;0;0;20;1;1;4;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;16;16;0;0;0;1;5;2;3;0;0;0;0;2;0;19;1;0;0;0;0;0;0;83;3
3301207;Carmo;2014;2;2014m02;Interior;0;0;0;0;0;0;11;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;4;1;1;2;0;2;1;1;2;8;0;1;0;0;0;0;0;58;3
3301306;Casimiro de Abreu;2014;2;2014m02;Interior;0;0;0;0;0;0;29;1;0;15;1;2;3;0;4;0;0;0;0;0;0;0;1;11;2;1;1;2;0;23;29;0;1;0;4;5;2;1;2;3;2;0;3;0;28;1;0;0;0;0;0;4;138;3
3301405;Conceição de Macabu;2014;2;2014m02;Interior;1;0;0;0;1;0;11;0;0;6;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;11;12;0;0;0;0;2;1;1;0;0;3;0;1;0;9;1;0;0;0;0;1;0;59;3
3301504;Cordeiro;2014;2;2014m02;Interior;0;0;0;0;0;1;14;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;1;0;0;0;15;19;0;0;0;2;1;0;0;1;4;2;0;1;0;8;1;0;0;0;0;0;1;69;3
3301603;Duas Barras;2014;2;2014m02;Interior;0;0;0;0;0;0;4;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;2;4;0;0;0;1;0;0;0;0;1;0;0;0;0;9;0;0;0;0;0;0;0;41;3
3301702;Duque de Caxias;2014;2;2014m02;Baixada Fluminense;46;1;0;9;56;40;458;29;14;186;47;5;321;69;656;46;0;0;22;0;7;0;89;1264;88;109;32;30;0;392;649;0;4;0;136;68;6;58;4;181;181;98;37;0;362;43;3;0;0;0;47;724;3876;3
3301801;Engenheiro Paulo de Frontin;2014;2;2014m02;Interior;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;1;0;0;4;4;0;0;0;0;0;1;0;12;0;0;0;0;0;0;0;47;3
3301850;Guapimirim;2014;2;2014m02;Baixada Fluminense;0;0;0;0;0;1;37;5;1;13;2;0;6;0;5;0;0;0;1;0;0;0;1;15;0;2;0;4;0;17;23;0;0;0;3;3;0;3;0;1;7;4;1;0;36;1;3;0;0;0;0;6;152;3
3301876;Iguaba Grande;2014;2;2014m02;Interior;3;0;0;0;3;2;7;0;0;8;0;0;1;0;0;0;0;0;0;0;0;0;1;2;2;1;0;2;0;25;30;0;0;0;2;1;0;1;0;3;3;0;2;0;14;1;0;0;0;0;3;0;90;3
3301900;Itaboraí;2014;2;2014m02;Interior;6;0;0;1;7;14;109;12;6;27;7;2;24;1;67;8;0;0;4;0;2;0;16;131;24;12;4;5;0;95;140;0;1;0;34;32;11;22;0;38;51;14;18;0;159;10;0;0;0;0;6;79;819;3
3302007;Itaguaí;2014;2;2014m02;Baixada Fluminense;11;0;1;1;13;13;54;4;3;35;6;4;18;2;18;0;0;0;2;0;0;0;9;59;21;7;1;5;0;63;97;0;0;1;31;15;1;12;2;22;35;10;10;1;57;4;1;0;0;0;12;20;439;3
3302056;Italva;2014;2;2014m02;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3302106;Itaocara;2014;2;2014m02;Interior;1;0;0;0;1;0;16;0;1;5;0;0;2;0;1;0;0;0;0;0;0;0;1;4;1;0;0;2;0;10;13;0;0;0;3;6;3;2;1;0;0;0;4;0;14;0;0;0;0;0;1;1;90;3
3302205;Itaperuna;2014;2;2014m02;Interior;1;0;0;0;1;8;46;5;0;30;3;0;0;0;0;0;0;0;0;0;0;0;0;3;5;3;3;2;0;41;54;0;0;0;4;57;44;11;2;5;40;3;14;0;52;2;0;0;0;0;1;0;333;3
3302254;Itatiaia;2014;2;2014m02;Interior;0;0;0;0;0;0;16;1;0;3;2;0;0;0;0;0;0;0;0;0;0;0;2;4;2;2;0;1;0;16;21;0;1;0;3;116;115;1;0;0;8;1;2;0;22;0;0;0;0;0;0;0;227;3
3302270;Japeri;2014;2;2014m02;Baixada Fluminense;3;1;0;0;4;5;61;0;0;14;2;1;3;0;8;0;0;0;1;0;0;0;3;18;2;3;0;0;0;27;32;0;0;0;9;12;1;7;4;11;19;4;11;0;61;2;0;0;0;0;4;9;296;3
3302304;Laje do Muriaé;2014;2;2014m02;Interior;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;0;1;0;0;0;0;2;0;2;0;0;0;0;0;0;0;24;3
3302403;Macaé;2014;2;2014m02;Interior;9;0;0;0;9;20;74;14;4;63;14;0;53;2;69;4;0;0;0;0;0;0;9;152;22;23;6;11;0;128;189;0;3;0;32;28;2;23;3;31;37;12;10;0;81;3;2;0;0;0;9;73;821;3
3302452;Macuco;2014;2;2014m02;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3302502;Magé;2014;2;2014m02;Baixada Fluminense;12;0;1;0;13;8;164;13;3;52;2;1;19;2;50;4;0;0;2;0;3;0;5;88;17;11;5;2;0;67;102;0;2;0;23;19;9;7;4;21;46;9;12;0;144;6;0;0;0;0;13;56;761;3
3302601;Mangaratiba;2014;2;2014m02;Interior;3;0;0;0;3;1;26;4;0;10;0;1;4;0;3;1;0;0;0;0;0;0;1;9;14;2;2;12;0;33;64;0;0;0;8;7;2;4;1;7;15;0;2;0;28;1;1;0;0;0;3;4;190;3
3302700;Maricá;2014;2;2014m02;Grande Niterói;8;0;0;0;8;8;66;2;3;48;3;1;30;0;46;2;0;0;3;1;0;0;9;95;13;9;7;1;0;90;120;0;1;0;18;12;4;7;1;16;17;4;23;0;82;4;0;0;0;0;8;51;580;3
3302809;Mendes;2014;2;2014m02;Interior;0;0;0;0;0;0;12;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;7;0;0;0;3;2;2;0;0;0;1;0;2;0;6;0;0;0;0;0;0;0;53;3
3302858;Mesquita;2014;2;2014m02;Baixada Fluminense;4;0;0;0;4;3;108;7;1;33;14;2;40;2;119;4;0;0;0;1;0;0;5;187;20;16;14;3;0;62;115;0;2;0;19;22;0;19;3;37;30;21;7;1;75;7;2;0;0;0;4;123;679;3
3302908;Miguel Pereira;2014;2;2014m02;Interior;3;0;0;0;3;0;23;4;0;9;0;1;1;0;0;0;0;0;0;0;0;0;3;5;1;4;0;1;0;23;29;0;0;0;4;5;3;2;0;0;4;0;3;0;24;0;0;0;0;0;3;0;136;3
3303005;Miracema;2014;2;2014m02;Interior;0;0;0;0;0;0;21;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;7;0;0;0;1;28;21;6;2;0;13;2;1;0;21;0;0;0;0;0;0;0;96;3
3303104;Natividade;2014;2;2014m02;Interior;0;0;0;0;0;0;10;1;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;0;0;2;6;5;2;0;1;5;0;2;0;10;0;0;0;0;0;0;0;58;3
3303203;Nilópolis;2014;2;2014m02;Baixada Fluminense;6;0;0;0;6;2;99;7;1;27;20;1;75;3;125;3;0;0;17;0;1;0;11;256;14;24;4;17;0;84;143;0;0;0;24;8;0;8;0;37;21;11;9;0;92;3;0;0;0;0;6;145;830;3
3303302;Niterói;2014;2;2014m02;Grande Niterói;9;0;0;11;20;15;268;20;3;160;27;6;122;3;302;32;0;0;9;0;2;0;42;546;110;170;25;48;0;331;683;0;18;1;147;63;10;50;6;112;119;56;32;5;237;17;3;1;0;0;9;343;2667;3
3303401;Nova Friburgo;2014;2;2014m02;Interior;3;0;0;0;3;2;81;3;0;53;1;1;2;0;12;0;0;0;2;0;1;0;2;20;8;2;1;6;0;78;96;0;1;0;29;34;12;24;1;7;43;21;13;1;128;7;1;0;0;0;3;14;628;3
3303500;Nova Iguaçu;2014;2;2014m02;Baixada Fluminense;50;0;1;2;53;20;392;44;5;122;32;12;258;15;424;23;0;0;37;0;12;0;36;849;47;79;31;39;0;225;421;0;8;0;103;45;7;40;1;75;119;49;38;0;459;37;3;0;0;0;51;484;3041;3
3303609;Paracambi;2014;2;2014m02;Baixada Fluminense;1;0;0;0;1;2;15;3;0;3;0;0;1;1;1;0;0;0;0;0;0;0;1;4;5;0;0;1;0;16;22;0;0;0;5;13;4;9;0;2;16;6;4;1;25;1;0;0;0;0;1;1;110;3
3303708;Paraíba do Sul;2014;2;2014m02;Interior;0;0;0;0;0;0;36;1;0;8;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;1;0;3;0;19;25;0;0;0;4;15;10;6;0;3;8;4;7;0;30;1;1;0;0;0;0;1;145;3
3303807;Paraty;2014;2;2014m02;Interior;2;0;0;0;2;5;22;0;1;16;3;0;0;0;3;0;0;0;0;0;0;0;3;8;0;1;0;2;0;37;41;0;0;0;9;14;11;0;3;1;7;3;3;0;34;1;1;0;0;0;2;3;207;3
3303856;Paty do Alferes;2014;2;2014m02;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3303906;Petrópolis;2014;2;2014m02;Interior;1;0;0;0;1;1;143;5;2;39;3;1;1;0;4;0;0;0;0;0;0;0;2;11;16;29;1;20;0;110;176;0;1;0;22;47;15;29;3;10;52;11;39;0;109;2;3;0;0;0;1;4;735;3
3303955;Pinheiral;2014;2;2014m02;Interior;0;0;0;0;0;0;32;1;0;13;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;1;0;1;0;14;20;0;0;0;0;3;2;1;0;1;10;0;3;1;37;2;1;0;0;0;0;0;111;3
3304003;Piraí;2014;2;2014m02;Interior;0;0;0;0;0;1;20;1;0;3;0;1;0;1;0;0;0;0;0;0;0;0;2;4;1;0;0;2;0;14;17;0;0;0;3;3;1;2;0;1;6;2;1;0;22;1;1;0;0;0;0;0;87;3
3304102;Porciúncula;2014;2;2014m02;Interior;0;0;0;0;0;0;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;10;11;0;0;0;2;5;5;0;0;1;1;0;4;0;18;1;0;0;0;0;0;0;64;3
3304110;Porto Real;2014;2;2014m02;Interior;2;0;0;0;2;0;33;2;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;3;0;7;11;0;0;0;1;7;3;4;0;4;12;1;3;0;10;0;0;0;0;0;2;0;91;3
3304128;Quatis;2014;2;2014m02;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3304144;Queimados;2014;2;2014m02;Baixada Fluminense;10;1;0;0;11;8;92;9;0;28;8;3;7;0;30;9;0;0;2;0;1;0;6;66;8;8;2;6;0;42;66;0;2;0;14;13;1;9;3;13;31;19;15;0;105;5;1;0;0;0;11;41;502;3
3304151;Quissamã;2014;2;2014m02;Interior;0;0;0;0;0;2;11;0;0;2;0;0;2;0;1;0;0;0;0;0;0;0;1;4;2;1;0;1;0;22;26;0;0;0;1;2;0;1;1;5;3;0;2;1;15;1;1;0;0;0;0;1;90;3
3304201;Resende;2014;2;2014m02;Interior;3;0;0;0;3;10;103;5;2;17;7;0;0;0;8;0;0;0;0;0;0;0;2;16;6;13;0;14;0;89;123;0;7;0;19;26;14;12;3;3;30;7;3;0;97;2;0;0;0;0;3;8;523;3
3304300;Rio Bonito;2014;2;2014m02;Interior;0;0;0;0;0;4;26;2;5;25;3;2;7;1;2;0;0;0;0;0;0;0;1;16;6;1;0;3;0;17;27;0;0;0;2;11;3;8;0;4;16;2;4;1;30;2;0;0;0;0;0;2;164;3
3304409;Rio Claro;2014;2;2014m02;Interior;0;0;0;0;0;0;10;0;1;9;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;4;6;0;0;0;1;1;0;0;1;1;1;0;2;0;14;1;0;0;0;0;0;0;46;3
3304508;Rio das Flores;2014;2;2014m02;Interior;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;23;3
3304524;Rio das Ostras;2014;2;2014m02;Interior;2;0;0;0;2;3;53;6;1;22;1;5;19;0;30;1;0;0;0;0;0;0;3;59;24;13;1;6;0;122;166;0;4;0;19;5;3;2;0;13;28;12;6;0;104;2;1;0;0;0;2;31;537;3
3304557;Rio de Janeiro;2014;2;2014m02;Capital;133;2;6;21;162;179;3225;171;46;1808;343;50;1235;244;3200;358;4;3;303;10;80;0;872;6539;661;2370;718;936;0;4466;9314;0;81;15;1648;743;347;292;109;884;1099;421;580;36;2978;209;16;1;0;0;141;3861;33328;3
3304607;Santa Maria Madalena;2014;2;2014m02;Interior;0;0;0;0;0;1;1;0;0;4;0;0;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;2;0;0;0;1;1;1;0;0;1;2;4;0;0;4;0;0;0;0;0;0;0;29;3
3304706;Santo Antônio de Pádua;2014;2;2014m02;Interior;0;0;0;0;0;6;14;1;3;8;0;0;1;1;0;0;0;0;1;0;0;0;1;4;3;0;0;2;0;11;16;0;0;0;5;20;6;13;1;1;30;6;7;1;27;0;0;0;0;0;0;1;155;3
3304755;São Francisco de Itabapoana;2014;2;2014m02;Interior;2;0;0;0;2;0;14;1;2;5;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;11;13;0;0;0;2;0;0;0;0;0;2;0;1;0;14;0;2;0;0;0;2;0;78;3
3304805;São Fidélis;2014;2;2014m02;Interior;0;0;0;0;0;1;14;0;0;7;0;0;1;1;0;0;0;0;0;0;0;0;0;2;4;1;0;0;0;16;21;0;0;0;2;4;1;1;2;1;1;0;1;0;13;0;2;0;0;0;0;0;86;3
3304904;São Gonçalo;2014;2;2014m02;Grande Niterói;34;0;2;2;38;43;390;38;10;165;58;10;405;26;744;73;0;0;32;0;3;0;68;1420;85;127;27;29;0;302;569;0;7;0;123;83;11;63;9;272;193;87;24;0;504;40;1;0;0;0;36;849;4146;3
3305000;São João da Barra;2014;2;2014m02;Interior;5;0;0;0;5;3;22;7;1;6;1;0;1;0;10;0;0;0;0;0;0;0;1;13;7;1;0;3;0;35;46;0;0;0;0;9;1;7;1;3;15;12;7;0;26;0;0;0;0;0;5;10;144;3
3305109;São João de Meriti;2014;2;2014m02;Baixada Fluminense;14;0;0;3;17;5;257;13;2;74;30;6;192;20;268;17;0;1;3;1;4;0;35;577;31;25;8;11;0;153;228;0;0;0;60;9;1;5;3;124;48;22;24;0;226;20;0;0;0;0;14;288;1782;3
3305133;São José de Ubá;2014;2;2014m02;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3305158;São José do Vale do Rio Preto;2014;2;2014m02;Interior;0;0;0;0;0;0;15;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;3;0;0;0;1;2;1;1;0;0;2;0;3;0;12;0;0;0;0;0;0;1;44;3
3305208;São Pedro da Aldeia;2014;2;2014m02;Interior;3;0;0;0;3;3;33;5;1;24;1;0;4;0;7;1;0;0;1;0;0;0;5;19;8;2;2;4;0;41;57;0;1;0;7;8;1;6;1;7;32;14;16;1;42;0;1;0;0;0;3;9;267;3
3305307;São Sebastião do Alto;2014;2;2014m02;Interior;0;0;0;0;0;0;8;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;26;3
3305406;Sapucaia;2014;2;2014m02;Interior;0;0;0;0;0;0;9;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;3;4;0;0;0;2;1;1;0;0;0;1;0;2;0;9;0;0;0;0;0;0;0;45;3
3305505;Saquarema;2014;2;2014m02;Interior;1;0;2;0;3;1;31;5;1;31;1;1;3;0;4;0;0;0;0;0;0;0;2;11;8;4;1;1;0;56;70;0;0;0;13;16;11;5;0;5;8;7;7;0;34;4;2;0;0;0;3;4;288;3
3305554;Seropédica;2014;2;2014m02;Baixada Fluminense;2;0;0;0;2;1;43;9;1;8;2;3;7;2;9;0;0;0;2;0;0;0;4;29;3;2;0;3;0;27;35;0;1;0;3;8;0;8;0;6;19;1;5;0;40;5;2;0;0;0;2;11;231;3
3305604;Silva Jardim;2014;2;2014m02;Interior;0;0;0;0;0;0;11;0;4;9;3;0;2;1;0;0;0;0;0;0;0;0;0;6;2;0;0;1;0;6;9;0;0;0;1;1;1;0;0;3;2;0;3;0;8;0;0;0;0;0;0;0;58;3
3305703;Sumidouro;2014;2;2014m02;Interior;1;0;0;0;1;0;12;1;0;4;0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;4;5;0;0;0;0;0;0;0;0;0;1;0;0;0;13;0;0;0;0;0;1;1;63;3
3305752;Tanguá;2014;2;2014m02;Interior;0;0;0;0;0;2;23;1;2;9;1;0;3;0;4;1;0;0;0;0;0;0;2;11;2;0;0;0;0;5;7;0;0;0;4;2;0;2;0;2;2;1;10;0;19;2;0;0;0;0;0;5;96;3
3305802;Teresópolis;2014;2;2014m02;Interior;1;0;1;0;2;1;79;2;4;38;1;1;1;0;2;0;0;0;0;0;0;0;1;6;10;11;0;2;0;57;80;0;3;0;23;35;13;21;2;4;45;15;14;1;66;4;1;0;0;0;2;2;387;3
3305901;Trajano de Moraes;2014;2;2014m02;Interior;0;0;0;0;0;0;6;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;27;3
3306008;Três Rios;2014;2;2014m02;Interior;2;0;0;0;2;1;79;3;2;14;0;0;1;0;0;0;0;0;0;0;0;0;0;1;6;4;1;7;0;39;57;0;0;0;7;61;47;14;1;8;22;2;10;1;53;7;0;0;0;0;2;0;442;3
3306107;Valença;2014;2;2014m02;Interior;0;0;0;0;0;2;35;1;0;8;0;0;1;1;2;0;0;0;0;0;0;0;0;4;1;1;0;1;0;12;15;0;0;0;3;15;6;8;1;1;10;0;7;0;26;2;1;0;0;0;0;2;142;3
3306156;Varre-Sai;2014;2;2014m02;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3306206;Vassouras;2014;2;2014m02;Interior;0;0;0;0;0;0;19;2;3;2;0;2;0;0;1;0;0;0;0;0;0;0;1;5;0;0;0;1;0;14;14;0;0;0;3;3;1;1;1;2;4;0;3;0;24;0;0;0;0;0;0;1;90;3
3306305;Volta Redonda;2014;2;2014m02;Interior;7;0;1;1;9;5;89;10;2;37;9;4;2;0;21;0;0;0;0;0;0;0;3;40;19;21;1;16;0;102;158;0;0;0;39;33;11;16;8;12;63;10;32;0;121;7;0;0;0;0;8;21;722;3
3300100;Angra dos Reis;2014;3;2014m03;Interior;6;0;0;0;6;8;90;4;0;39;8;3;3;1;13;5;0;0;3;0;0;0;3;37;20;7;1;13;0;90;133;0;0;0;19;47;18;26;3;6;55;5;19;0;79;2;0;0;0;0;6;21;573;3
3300159;Aperibé;2014;3;2014m03;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3300209;Araruama;2014;3;2014m03;Interior;5;0;0;0;5;2;56;5;6;59;2;1;8;1;15;1;0;0;0;0;0;0;10;38;8;11;0;7;0;73;99;0;3;0;18;13;6;6;2;7;30;2;7;0;59;3;0;0;0;0;5;16;466;3
3300225;Areal;2014;3;2014m03;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3300233;Armação dos Búzios;2014;3;2014m03;Interior;3;1;0;0;4;1;23;0;0;8;0;1;1;1;2;0;0;0;0;0;0;0;15;9;2;4;2;3;0;49;71;0;0;0;5;14;6;10;0;1;17;10;10;1;37;3;0;0;0;0;4;2;252;3
3300258;Arraial do Cabo;2014;3;2014m03;Interior;0;0;0;0;0;1;22;0;2;14;0;0;0;0;0;0;0;0;0;0;0;0;7;1;1;0;1;4;0;27;39;1;0;0;6;4;1;2;1;3;6;2;5;0;11;1;0;0;0;0;0;0;113;3
3300308;Barra do Piraí;2014;3;2014m03;Interior;2;0;0;1;3;1;56;3;2;9;1;0;0;0;3;4;0;0;1;0;0;0;2;11;3;0;0;7;0;24;34;0;1;0;6;16;11;5;1;4;26;2;17;0;51;0;0;1;0;0;2;8;239;3
3300407;Barra Mansa;2014;3;2014m03;Interior;7;0;0;0;7;12;68;2;0;13;4;1;1;0;6;7;0;0;0;0;0;0;3;22;13;13;3;10;0;95;134;0;0;0;8;25;8;16;3;9;39;1;22;0;77;3;0;0;0;0;7;13;500;3
3300456;Belford Roxo;2014;3;2014m03;Baixada Fluminense;24;0;0;4;28;7;183;16;0;37;21;1;86;12;149;11;0;0;13;0;2;0;14;309;26;36;8;5;0;75;150;0;2;0;19;16;0;15;1;64;57;12;39;1;153;14;3;0;0;0;24;173;1147;3
3300506;Bom Jardim;2014;3;2014m03;Interior;0;0;0;0;0;0;5;0;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;6;8;0;0;0;3;4;1;3;0;1;2;0;1;0;3;0;0;0;0;0;0;0;42;3
3300605;Bom Jesus do Itabapoana;2014;3;2014m03;Interior;1;0;0;0;1;0;39;4;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;19;23;0;1;0;0;3;2;1;0;0;6;0;1;5;29;2;0;0;0;0;1;0;142;3
3300704;Cabo Frio;2014;3;2014m03;Interior;19;0;0;2;21;13;128;8;0;76;7;1;15;1;39;4;0;0;6;0;0;0;71;97;34;37;5;14;0;208;345;0;3;0;34;37;12;25;3;23;69;31;8;0;142;8;5;0;0;0;19;49;1065;3
